Ticker,Trade Type,Time,Open,High,Low,Close,Final,Close(%),Final(%),Day_UL,Day_LL,Value,BQ-Value,SQ-Value,BQPC,SQPC,Volume,Vol_Buy_R,Vol_Buy_I,Vol_Sell_R,Vol_Sell_I,No,No_Buy_R,No_Buy_I,No_Sell_R,No_Sell_I,Name,Market,Sector,Share-No,Base-Vol,Market Cap,EPS,Download
کسرا,تابلو,12:42:39,6830.0,6910.0,6650.0,6820.0,6780.0,-1.3,-1.88,7390.0,6430.0,87958522800.0,0,0,0,0,12971040.0,12497781.0,473259.0,12877150.0,93890.0,1265.0,458.0,3.0,360.0,1.0,سرامیک های صنعتی اردکان ,بورس,سایر محصولات کانی غیرفلزی,4368273000.0,2212389.0,29616890940000.0,455.0,1402-09-15 20:35:42
شستان,تابلو,12:29:10,5410.0,5530.0,5410.0,5530.0,5520.0,2.98,2.79,5530.0,5210.0,27778237400.0,9583683550,0,299490111,0,5029261.0,4929261.0,100000.0,3235261.0,1794000.0,261.0,77.0,1.0,73.0,1.0,پتروشیمی گلستان,پایه,محصولات شیمیایی,5000000000.0,3623189.0,27600000000000.0,51.0,1402-09-15 20:35:42
شیران,تابلو,12:29:59,5130.0,5130.0,5030.0,5080.0,5077.0,0.1,0.04,5430.0,4720.0,93645291031.0,0,0,0,0,18444188.0,11561281.0,6882907.0,12913099.0,5531089.0,1003.0,192.0,5.0,342.0,6.0,س. صنایع شیمیایی ایران,بورس,محصولات شیمیایی,54433650000.0,21773460.0,276359641050000.0,706.0,1402-09-15 20:35:42
غشهد,تابلو,12:29:55,4105.0,4216.0,3937.0,3984.0,3971.0,-3.86,-4.17,4351.0,3937.0,81506043342.0,0,0,0,0,20524453.0,20524453.0,0.0,20524453.0,0.0,1300.0,493.0,0.0,185.0,0.0,شهد ایران  ,بورس,محصولات غذایی و آشامیدنی به جز قند و شکر,1900000000.0,3777386.0,7544900000000.0,547.0,1402-09-15 20:35:42
خفناور,تابلو,12:24:03,49250.0,49250.0,49250.0,49250.0,50700.0,-2.96,-0.1,52250.0,49250.0,879654250.0,0,82073844500,0,774281552,17861.0,17861.0,0.0,17861.0,0.0,5.0,5.0,0.0,1.0,0.0,مهندسی صنعتی روان فن آور,پایه,خودرو و ساخت قطعات,100000000.0,394478.0,5070000000000.0,1494.0,1402-09-15 20:35:42
رتاپ,تابلو,12:30:00,3480.0,3680.0,3480.0,3581.0,3599.0,0.45,0.95,3814.0,3316.0,12513426798.0,0,0,0,0,3468644.0,3130674.0,337970.0,3130172.0,338472.0,288.0,74.0,1.0,132.0,2.0,تجارت الکترونیک  پارسیان,بورس,رایانه و فعالیت های وابسته به آن,9000000000.0,4167824.0,32391000000000.0,177.0,1402-09-15 20:35:42
کحافظ,تابلو,12:29:59,7400.0,7730.0,7260.0,7450.0,7640.0,3.04,5.67,7730.0,6730.0,182084396160.0,0,0,0,0,23834724.0,14661796.0,9172928.0,11984724.0,11850000.0,1290.0,328.0,2.0,331.0,7.0,کاشی  وسرامیک  حافظ ,بورس,کاشی و سرامیک,5141234000.0,2056494.0,39279027760000.0,1037.0,1402-09-15 20:35:42
شیراز,تابلو,13:50:25,21970.0,22430.0,21950.0,22250.0,22180.0,0.23,-0.09,23750.0,20650.0,111240140380.0,0,0,0,0,5015369.0,2687468.0,2327901.0,4162027.0,853342.0,1177.0,340.0,6.0,310.0,5.0,پتروشیمی شیراز,بورس,محصولات شیمیایی,15300000000.0,4508566.0,339354000000000.0,5634.0,1402-09-15 20:35:42
فایرا,تابلو,12:24:20,7680.0,7820.0,7650.0,7650.0,7680.0,-0.39,0.0,8060.0,7300.0,6483523990.0,0,0,0,0,843878.0,716768.0,127110.0,791883.0,51995.0,151.0,49.0,1.0,44.0,1.0,آلومینیوم ایران ,بورس,فلزات اساسی,37965074000.0,15186030.0,291571768320000.0,924.0,1402-09-15 20:35:42
شخارک,تابلو,12:29:55,45030.0,46800.0,45030.0,46000.0,45970.0,0.11,0.04,49160.0,42740.0,22276961660.0,0,0,0,0,483664.0,132260.0,351404.0,407714.0,75950.0,200.0,43.0,2.0,69.0,2.0,پتروشیمی  خارک ,بورس,محصولات شیمیایی,6000000000.0,2175332.0,275820000000000.0,5927.0,1402-09-15 20:35:42
شتهران,تابلو,6:10:39,0.0,0.0,0.0,58500.0,59650.0,-1.93,0.0,60800.0,58500.0,0.0,0,63715275000,0,1098539224,0.0,,,,,0.0,,,,,داروسازی تهران شیمی,پایه,مواد و محصولات دارویی,1559250000.0,15592500.0,93009262500000.0,1952.0,1402-09-15 20:35:42
شاروم,تابلو,12:29:59,14020.0,14280.0,13550.0,13850.0,13850.0,-3.69,-3.69,15380.0,13380.0,97175770650.0,0,0,0,0,7015938.0,6830610.0,185328.0,6940090.0,75848.0,2238.0,657.0,1.0,955.0,4.0,پتروشیمی ارومیه,فرابورس,محصولات شیمیایی,2000000000.0,1.0,27700000000000.0,1225.0,1402-09-15 20:35:42
اردستان,تابلو,12:29:40,26530.0,27650.0,26440.0,27650.0,27370.0,3.09,2.05,28160.0,25480.0,22574712580.0,0,0,0,0,824702.0,771090.0,53612.0,724702.0,100000.0,593.0,127.0,2.0,291.0,1.0,سیمان اردستان,بورس,سیمان، آهک و گچ,1135000000.0,548045.0,31064950000000.0,4875.0,1402-09-15 20:35:42
رایکا2,بلوکی,14:58:28,1.0,1.0,1.0,1.0,1.0,-99.99,-99.99,1.0,1.0,5000000.0,0,0,0,0,5000000.0,0.0,5000000.0,0.0,5000000.0,5.0,0.0,1.0,0.0,1.0,صندوق س نوع دوم رایکا- ثابت	,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,1000000000.0,1.0,1000000000.0,,1402-09-15 20:35:42
خاور,تابلو,12:29:58,4000.0,4040.0,3901.0,3930.0,3953.0,-2.55,-1.98,4315.0,3751.0,320804332595.0,0,0,0,0,81162376.0,62609974.0,18552402.0,77933623.0,3228753.0,3899.0,1182.0,11.0,880.0,3.0,ایران خودرو دیزل,فرابورس,خودرو و ساخت قطعات,86360849000.0,1.0,341384436097000.0,841.0,1402-09-15 20:35:42
نطرین,تابلو,12:29:59,15680.0,16770.0,15680.0,16460.0,16560.0,4.97,5.61,16770.0,14590.0,240746922350.0,0,0,0,0,14535345.0,14258334.0,277011.0,14037600.0,497745.0,3125.0,401.0,2.0,553.0,3.0,عطرین نخ قم,فرابورس,منسوجات,775000000.0,1.0,12834000000000.0,578.0,1402-09-15 20:35:42
فزر,تابلو,12:29:59,46000.0,46000.0,45650.0,45750.0,45750.0,-0.22,-0.22,49050.0,42650.0,202781320900.0,0,0,0,0,4431180.0,1282794.0,3148386.0,2219343.0,2211837.0,1284.0,394.0,7.0,419.0,5.0,پویا زرکان آق دره,فرابورس,استخراج کانه های فلزی,3000000000.0,1.0,137250000000000.0,0.0,1402-09-15 20:35:42
ثروتم,تابلو,12:25:27,149150.0,149509.0,149137.0,149508.0,149156.0,-0.57,-0.81,165404.0,135332.0,5466724001.0,0,0,0,0,36651.0,52.0,36599.0,1651.0,35000.0,7.0,2.0,2.0,5.0,1.0,صندوق س. ثروت آفرین پارسیان-س,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,50000000.0,1.0,7457800000000.0,,1402-09-15 20:35:42
غدیس,تابلو,12:29:59,15890.0,15890.0,15130.0,15270.0,15280.0,-2.37,-2.3,16730.0,14550.0,42073360680.0,0,0,0,0,2754237.0,2346596.0,407641.0,2733713.0,20524.0,514.0,178.0,4.0,169.0,1.0,پاکدیس,فرابورس,محصولات غذایی و آشامیدنی به جز قند و شکر,1169538892.0,1.0,17870554269760.0,2043.0,1402-09-15 20:35:42
سیلام,تابلو,12:29:51,24920.0,26000.0,24000.0,24730.0,25070.0,-0.84,0.52,26680.0,23200.0,105118397330.0,0,0,0,0,4192569.0,3666205.0,526364.0,3085309.0,1107260.0,853.0,232.0,2.0,213.0,4.0,سیمان  ایلام ,بورس,سیمان، آهک و گچ,1200000000.0,598325.0,30084000000000.0,988.0,1402-09-15 20:35:42
سمازن,تابلو,12:28:45,24430.0,25590.0,24430.0,25090.0,25090.0,-0.08,-0.08,26860.0,23360.0,41403901950.0,0,0,0,0,1650409.0,47024.0,1603385.0,362028.0,1288381.0,302.0,21.0,4.0,41.0,4.0,سیمان مازندران ,بورس,سیمان، آهک و گچ,2466000000.0,986400.0,61871940000000.0,4131.0,1402-09-15 20:35:42
سپیدما4,عمده,14:56:20,17415.0,17415.0,17396.0,17396.0,17402.0,0.0,0.03,18265.0,16527.0,1958584800000.0,0,0,0,0,112550000.0,0.0,112550000.0,0.0,112550000.0,2.0,0.0,2.0,0.0,1.0,صندوق س. سپید دماوند-د,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,6000000000.0,1.0,104412000000000.0,,1402-09-15 20:35:42
مفاخر,تابلو,12:29:36,10650.0,10650.0,10250.0,10370.0,10370.0,-1.89,-1.89,11300.0,9840.0,22474733270.0,0,0,0,0,2167266.0,2028391.0,138875.0,2167266.0,0.0,483.0,217.0,1.0,119.0,0.0,توسعه فناوری اطلاعات خوارزمی,فرابورس,رایانه و فعالیت های وابسته به آن,838900557.0,1.0,8699398776090.0,30.0,1402-09-15 20:35:42
تکمبا,تابلو,12:29:59,8340.0,8340.0,7960.0,8070.0,8100.0,-3.24,-2.88,8920.0,7760.0,33002100680.0,0,0,0,0,4074904.0,4074904.0,0.0,4074904.0,0.0,567.0,182.0,0.0,195.0,0.0,کمباین  سازی  ایران ,بورس,ماشین آلات و تجهیزات,1723027501.0,1851852.0,13956522758100.0,561.0,1402-09-15 20:35:42
شفارس,تابلو,12:29:59,2250.0,2250.0,2110.0,2150.0,2173.0,-1.01,0.05,2324.0,2020.0,167757217302.0,0,0,0,0,77205667.0,75013352.0,2192315.0,75424379.0,1781288.0,2453.0,701.0,4.0,660.0,3.0,صنایع  شیمیایی  فارس ,بورس,محصولات شیمیایی,11939454000.0,6902899.0,25944433542000.0,67.0,1402-09-15 20:35:42
بالاس,تابلو,12:29:59,34950.0,35250.0,34150.0,34900.0,34550.0,0.0,-1.0,36600.0,33200.0,29086179900.0,0,0,0,0,841475.0,819691.0,21784.0,810846.0,30629.0,279.0,117.0,1.0,72.0,2.0,مهندسی ساختمان تاسیسات راه آهن,فرابورس,پیمانکاری صنعتی,150000000.0,1.0,5182500000000.0,2256.0,1402-09-15 20:35:42
لبخند,تابلو,15:24:14,13449.0,13450.0,13449.0,13450.0,13450.0,0.17,0.17,14769.0,12085.0,1574358599393.0,0,0,0,0,117055632.0,57452489.0,59603143.0,30871928.0,86183704.0,2788.0,877.0,24.0,494.0,15.0,صندوق س. لبخند فارابی-د,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,400000000.0,1.0,5380000000000.0,,1402-09-15 20:35:42
وملت,تابلو,12:29:47,3849.0,3849.0,3742.0,3849.0,3848.0,1.99,1.96,3849.0,3699.0,34443248927.0,27116205,0,27116205,0,8951422.0,8751422.0,200000.0,6670422.0,2281000.0,157.0,55.0,1.0,59.0,3.0,سرمایه گذاری ملت,پایه,سرمایه گذاریها,1000000000.0,2598753.0,3848000000000.0,287.0,1402-09-15 20:35:42
ولراز,تابلو,12:11:26,63600.0,65500.0,63400.0,63400.0,63700.0,-2.98,-2.52,67300.0,63400.0,20719730250.0,0,8208778400,0,746252582,325213.0,325213.0,0.0,325213.0,0.0,129.0,49.0,0.0,48.0,0.0,لیزینگ رازی,پایه,سایر واسطه گریهای مالی,61000000.0,313972.0,3885700000000.0,0.0,1402-09-15 20:35:42
ثمین,تابلو,14:31:50,20744.0,20744.0,20412.0,20610.0,20608.0,-0.42,-0.43,22765.0,18627.0,1154087400.0,0,0,0,0,56003.0,56003.0,0.0,56003.0,0.0,24.0,14.0,0.0,11.0,0.0,صندوق س. ثروت افزون ثمین-س,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,100000000.0,1.0,2060800000000.0,,1402-09-15 20:35:42
آبین,تابلو,12:28:49,4031.0,4130.0,4031.0,4051.0,4081.0,-0.86,-0.12,4208.0,3964.0,13060527701.0,0,0,0,0,3200296.0,3200296.0,0.0,3200296.0,0.0,165.0,54.0,0.0,74.0,0.0,کشت و صنعت آبشیرین,پایه,زراعت و خدمات وابسته,1802615058.0,1.0,7356472051698.0,45.0,1402-09-15 20:35:42
زاگرس,تابلو,12:29:53,137400.0,137950.0,133300.0,134000.0,136350.0,-1.25,0.48,142450.0,128950.0,384331028000.0,0,0,0,0,2819101.0,2742101.0,77000.0,1861373.0,957728.0,2089.0,830.0,3.0,411.0,3.0,پتروشیمی زاگرس,فرابورس,محصولات شیمیایی,2400000000.0,1.0,327240000000000.0,13481.0,1402-09-15 20:35:42
شاملا,تابلو,12:29:53,22440.0,22440.0,22120.0,22300.0,22320.0,-0.04,0.04,23420.0,21200.0,18050520910.0,0,0,0,0,808775.0,365446.0,443329.0,808775.0,0.0,133.0,36.0,4.0,62.0,0.0,معدنی  املاح   ایران ,بورس,محصولات شیمیایی,2700000000.0,1080000.0,60264000000000.0,1876.0,1402-09-15 20:35:42
وسدید,تابلو,14:01:03,4500.0,4502.0,4416.0,4416.0,4419.0,-2.99,-2.92,4688.0,4416.0,380467486024.0,0,24884539776,0,565557722,86096833.0,74836687.0,11260146.0,34386056.0,51710777.0,2163.0,793.0,5.0,288.0,5.0,گروه  صنعتی سدید,پایه,فلزات اساسی,29989176054.0,1.0,132522168982626.0,17.0,1402-09-15 20:35:42
شساخت,تابلو,12:18:43,15500.0,15790.0,15400.0,15400.0,15410.0,0.0,0.06,15860.0,14940.0,1982485990.0,0,0,0,0,126936.0,35631.0,91305.0,106936.0,20000.0,23.0,3.0,1.0,12.0,1.0,مهندسی و ساختمان صنایع نفت,پایه,استخراج نفت گاز و خدمات جنبی جز اکتشاف,7519041764.0,3007617.0,115868433583240.0,663.0,1402-09-15 20:35:42
درازی,تابلو,12:30:00,20860.0,21250.0,20100.0,20390.0,20450.0,2.41,2.71,21300.0,18520.0,105269446020.0,0,0,0,0,5148295.0,5088295.0,60000.0,3715207.0,1433088.0,949.0,341.0,1.0,175.0,3.0,پخش رازی,فرابورس,مواد و محصولات دارویی,1000000000.0,1.0,20450000000000.0,3194.0,1402-09-15 20:35:42
سغرب,تابلو,12:26:15,42990.0,42990.0,42120.0,42600.0,42660.0,-0.05,0.09,45600.0,39640.0,4186268860.0,0,0,0,0,97847.0,13802.0,84045.0,85348.0,12499.0,154.0,14.0,2.0,31.0,1.0,سیمان غرب ,بورس,سیمان، آهک و گچ,500000000.0,351617.0,21330000000000.0,5752.0,1402-09-15 20:35:42
ونیکی,تابلو,17:40:49,7000.0,7070.0,6900.0,7000.0,7020.0,-0.57,-0.28,7530.0,6550.0,58328606420.0,0,0,0,0,8333048.0,6530748.0,1802300.0,3830142.0,4502906.0,698.0,189.0,11.0,147.0,6.0,سرمایه گذاری  ملی ایران ,بورس,شرکتهای چند رشته ای صنعتی,35000000000.0,14000000.0,245700000000000.0,1144.0,1402-09-15 20:35:42
خشرق,تابلو,12:28:10,14270.0,14270.0,13880.0,13880.0,13960.0,-1.84,-1.27,14840.0,13440.0,17198349970.0,0,0,0,0,1231792.0,1157092.0,74700.0,1155517.0,76275.0,338.0,130.0,2.0,120.0,1.0,الکتریک  خودرو شرق ,بورس,خودرو و ساخت قطعات,1132375000.0,1074499.0,15807955000000.0,1338.0,1402-09-15 20:35:42
چافست,تابلو,12:29:55,8700.0,9150.0,8660.0,9150.0,9000.0,6.89,5.14,9150.0,7970.0,58200217320.0,0,0,0,0,6467181.0,5252638.0,1214543.0,6252064.0,215117.0,797.0,175.0,2.0,312.0,3.0,افست ,بورس,انتشار، چاپ و تکثیر,1930000000.0,1666667.0,17370000000000.0,745.0,1402-09-15 20:35:42
غدانه,تابلو,12:29:32,6300.0,6430.0,6130.0,6130.0,6250.0,-3.31,-1.42,6650.0,6030.0,84100977350.0,0,0,0,0,13451796.0,13451796.0,0.0,12451796.0,1000000.0,1471.0,489.0,0.0,242.0,1.0,پنبه و دانه های روغنی خراسان,فرابورس,محصولات غذایی و آشامیدنی به جز قند و شکر,2000000000.0,1.0,12500000000000.0,599.0,1402-09-15 20:35:42
ورازی,تابلو,12:28:31,1560.0,1606.0,1557.0,1606.0,1601.0,2.95,2.63,1606.0,1514.0,105142632137.0,18748100316,0,243481822,0,65679441.0,65679441.0,0.0,44463441.0,21216000.0,970.0,157.0,0.0,204.0,5.0,بیمه رازی,پایه,بیمه وصندوق بازنشستگی به جزتامین اجتماعی,19039453000.0,1.0,30482164253000.0,187.0,1402-09-15 20:35:42
سپ,تابلو,12:27:47,16200.0,16210.0,16070.0,16080.0,16300.0,-1.35,0.0,17110.0,15490.0,1120583560.0,0,0,0,0,69529.0,51975.0,17554.0,69529.0,0.0,25.0,10.0,1.0,12.0,0.0,پرداخت الکترونیک سامان کیش,بورس,رایانه و فعالیت های وابسته به آن,11440000000.0,4576000.0,186472000000000.0,219.0,1402-09-15 20:35:42
سکرد,تابلو,14:33:53,9140.0,9380.0,9110.0,9260.0,9260.0,1.09,1.09,9800.0,8520.0,11907145370.0,0,0,0,0,1281325.0,759627.0,521698.0,1255156.0,26169.0,243.0,74.0,3.0,94.0,1.0,سیمان کردستان,بورس,سیمان، آهک و گچ,2200000000.0,1618123.0,20372000000000.0,1006.0,1402-09-15 20:35:42
های وب,تابلو,12:29:59,2250.0,2266.0,2196.0,2207.0,2229.0,-0.5,0.5,2373.0,2063.0,122083279329.0,0,0,0,0,54765104.0,54651453.0,113651.0,50718584.0,4046520.0,2134.0,680.0,1.0,572.0,6.0,داده گسترعصرنوین-های وب,بورس,اطلاعات و ارتباطات,30000000000.0,12000000.0,66870000000000.0,929.0,1402-09-15 20:35:42
زماهان,تابلو,12:29:58,9620.0,9620.0,8710.0,8970.0,8970.0,-2.71,-2.71,9860.0,8580.0,95659663440.0,0,0,0,0,10665556.0,10575560.0,89996.0,9686717.0,978839.0,2452.0,361.0,1.0,501.0,4.0,مجتمع تولید گوشت مرغ ماهان,فرابورس,زراعت و خدمات وابسته,1130000000.0,1672241.0,10136100000000.0,-280.0,1402-09-15 20:35:42
نتوس,تابلو,12:29:58,8230.0,8400.0,8030.0,8360.0,8250.0,1.33,0.0,8490.0,8010.0,5850602020.0,0,0,0,0,709307.0,709307.0,0.0,709307.0,0.0,83.0,29.0,0.0,32.0,0.0,پشم  بافی  توس,پایه,منسوجات,276893969.0,2424243.0,2284375244250.0,89.0,1402-09-15 20:35:42
بترانس,تابلو,12:29:59,2820.0,2928.0,2792.0,2829.0,2858.0,0.89,1.93,3000.0,2608.0,182610317575.0,0,0,0,0,63897089.0,58629534.0,5267555.0,59435535.0,4461554.0,1940.0,564.0,3.0,617.0,6.0,ایران  ترانسفو,بورس,ماشین آلات و دستگاه های برقی,36402756000.0,14561102.0,104039076648000.0,340.0,1402-09-15 20:35:42
سهرمز,تابلو,12:22:18,24510.0,25200.0,24300.0,24900.0,24860.0,0.77,0.61,26430.0,22990.0,10627389800.0,0,0,0,0,425590.0,90184.0,335406.0,376407.0,49183.0,172.0,26.0,3.0,35.0,2.0,سیمان هرمزگان ,بورس,سیمان، آهک و گچ,1824000000.0,729600.0,45344640000000.0,3444.0,1402-09-15 20:35:42
کرازی,تابلو,12:29:59,1770.0,1790.0,1711.0,1720.0,1744.0,-4.07,-2.73,1918.0,1668.0,52931179679.0,0,0,0,0,30348338.0,28654513.0,1693825.0,30216917.0,131421.0,1240.0,415.0,3.0,362.0,2.0,کارخانجات تولیدی شیشه رازی ,بورس,سایر محصولات کانی غیرفلزی,29100000000.0,11640000.0,50750400000000.0,167.0,1402-09-15 20:35:42
شاوان,تابلو,12:29:50,21350.0,21600.0,21100.0,21300.0,21400.0,-0.7,-0.23,22500.0,20400.0,51289134100.0,0,0,0,0,2395189.0,2043951.0,351238.0,2054988.0,340201.0,427.0,150.0,3.0,117.0,4.0,پالایش نفت لاوان,فرابورس,فراورده های نفتی، کک و سوخت هسته ای,8000000000.0,1.0,171200000000000.0,3574.0,1402-09-15 20:35:42
شکام,تابلو,12:29:59,4331.0,4460.0,4330.0,4454.0,4416.0,3.29,2.41,4527.0,4097.0,18645687578.0,0,0,0,0,4222457.0,4145485.0,76972.0,3389169.0,833288.0,396.0,68.0,1.0,103.0,3.0,صنایع شیمیایی کیمیاگران امروز,فرابورس,محصولات شیمیایی,7700000000.0,1.0,34003200000000.0,624.0,1402-09-15 20:35:42
سنوین,تابلو,12:28:06,6610.0,6740.0,6500.0,6600.0,6610.0,-0.15,0.0,6800.0,6420.0,1258075980.0,0,0,0,0,191122.0,191122.0,0.0,191122.0,0.0,19.0,8.0,0.0,12.0,0.0,سرمایه گذاری اقتصاد نوین,پایه,سرمایه گذاریها,1000000000.0,3025719.0,6610000000000.0,1022.0,1402-09-15 20:35:42
آکام2,بلوکی,8:49:17,1.0,1.0,1.0,1.0,1.0,-99.99,-99.99,1.0,1.0,3300000.0,0,0,0,0,3300000.0,0.0,3300000.0,0.0,3300000.0,1.0,0.0,1.0,0.0,1.0,صندوق س. نوع دوم آکام-د,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,100000000.0,1.0,100000000.0,,1402-09-15 20:35:42
بساما,تابلو,12:29:59,9570.0,9630.0,9340.0,9500.0,9500.0,-0.42,-0.42,10010.0,9070.0,13827356430.0,0,0,0,0,1454903.0,1110352.0,344551.0,1189347.0,265556.0,216.0,77.0,2.0,67.0,3.0,بیمه سامان,فرابورس,بیمه وصندوق بازنشستگی به جزتامین اجتماعی,5000000000.0,1.0,47500000000000.0,573.0,1402-09-15 20:35:42
لبخند4,عمده,14:28:34,13446.0,13446.0,13446.0,13446.0,13446.0,0.14,0.14,14098.0,12756.0,443637498798.0,0,0,0,0,32994013.0,0.0,32994013.0,0.0,32994013.0,2.0,0.0,2.0,0.0,1.0,صندوق س. لبخند فارابی-د,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,400000000.0,1.0,5378400000000.0,,1402-09-15 20:35:42
هوشیار,تابلو,14:08:11,10955.0,10974.0,10891.0,10899.0,10921.0,-0.6,-0.4,12061.0,9869.0,236755262.0,0,0,0,0,21678.0,20678.0,1000.0,1119.0,20559.0,12.0,3.0,1.0,3.0,2.0,صندوق س.هوش تصمیم -س,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,100000000.0,1.0,1092100000000.0,,1402-09-15 20:35:42
وجامی,تابلو,12:29:58,1990.0,2046.0,1976.0,2000.0,2006.0,-0.45,-0.15,2069.0,1949.0,7223077657.0,0,0,0,0,3601224.0,3581012.0,20212.0,3601224.0,0.0,117.0,35.0,1.0,50.0,0.0,سرمایه گذاری جامی,پایه,سرمایه گذاریها,2000000000.0,1.0,4012000000000.0,366.0,1402-09-15 20:35:42
گوهران,تابلو,12:29:58,4260.0,4306.0,4132.0,4133.0,4164.0,-2.68,-1.95,4459.0,4035.0,5600254042.0,0,0,0,0,1344828.0,1184828.0,160000.0,1344828.0,0.0,210.0,73.0,1.0,71.0,0.0,سرمایه گذاری توسعه گوهران امید,فرابورس,سرمایه گذاریها,10000000000.0,1.0,41640000000000.0,839.0,1402-09-15 20:35:42
کدما,تابلو,12:28:03,74430.0,74430.0,72800.0,74430.0,74220.0,4.99,4.7,74430.0,67350.0,391307529150.0,7947039960,0,203770255,0,5272123.0,5244035.0,28088.0,4987682.0,284441.0,3940.0,1177.0,2.0,1238.0,2.0,معدنی  دماوند,بورس,استخراج کانه های فلزی,250000000.0,202102.0,18555000000000.0,601.0,1402-09-15 20:35:42
اکسیژن,تابلو,14:58:09,14200.0,14340.0,14200.0,14200.0,14202.0,-0.3,-0.29,15667.0,12819.0,1800572732.0,0,0,0,0,126781.0,101421.0,25360.0,6208.0,120573.0,30.0,10.0,2.0,6.0,1.0,صندوق س. سهامی اکسیژن-س,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,100000000.0,1.0,1420200000000.0,,1402-09-15 20:35:42
کارا2,بلوکی,14:58:23,1.0,1.0,1.0,1.0,1.0,-99.99,-99.99,1.0,1.0,339100000.0,0,0,0,0,339100000.0,0.0,339100000.0,0.0,339100000.0,6.0,0.0,2.0,0.0,2.0,صندوق س. کارا -د,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,100000000.0,1.0,100000000.0,,1402-09-15 20:35:42
پتروصبا,تابلو,13:51:25,10670.0,10680.0,10660.0,10670.0,10670.0,0.38,0.38,11690.0,9570.0,3327246880.0,0,0,0,0,311810.0,13493.0,298317.0,311810.0,0.0,25.0,5.0,1.0,7.0,0.0,صندوق س پترو اندیشه صبا-بخشی,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,200000000.0,1.0,2134000000000.0,,1402-09-15 20:35:42
شرانل,تابلو,12:29:34,76500.0,78000.0,76150.0,76450.0,76350.0,0.13,0.0,80150.0,72550.0,5461835200.0,0,0,0,0,71292.0,69482.0,1810.0,34804.0,36488.0,159.0,67.0,1.0,42.0,1.0,نفت ایرانول,فرابورس,فراورده های نفتی، کک و سوخت هسته ای,2000000000.0,800000.0,152700000000000.0,14741.0,1402-09-15 20:35:42
ثشرق,تابلو,12:29:36,29100.0,29200.0,28800.0,29200.0,29170.0,5.0,4.89,29200.0,26420.0,172149681520.0,3550136000,0,104415765,0,5902409.0,5872409.0,30000.0,5241409.0,661000.0,1066.0,481.0,1.0,229.0,1.0,سرمایه گذاری مسکن شمال شرق,بورس,انبوه سازی، املاک و مستغلات,1100000000.0,514227.0,32087000000000.0,668.0,1402-09-15 20:35:42
غگلستا,تابلو,12:29:46,18900.0,19560.0,18770.0,18990.0,19100.0,0.05,0.63,20300.0,17660.0,54368542870.0,0,0,0,0,2845938.0,2837348.0,8590.0,2809997.0,35941.0,814.0,296.0,1.0,229.0,1.0,شیر پاستوریزه پگاه گلستان,فرابورس,محصولات غذایی و آشامیدنی به جز قند و شکر,635957237.0,1.0,12146783226700.0,1287.0,1402-09-15 20:35:42
قهکمت,تابلو,12:28:46,11510.0,11550.0,11500.0,11500.0,11470.0,0.44,0.17,12020.0,10880.0,6098342750.0,0,0,0,0,530162.0,43531.0,486631.0,530162.0,0.0,46.0,7.0,1.0,28.0,0.0,قندهکمتان ,بورس,قند و شکر,2845343000.0,1307759.0,32636084210000.0,1034.0,1402-09-15 20:35:42
کیمیا,تابلو,12:29:59,5540.0,5600.0,5350.0,5430.0,5450.0,-2.51,-2.15,5840.0,5300.0,33351597430.0,0,0,0,0,6122954.0,5742846.0,380108.0,6121399.0,1555.0,626.0,265.0,1.0,117.0,1.0,ص. معدنی کیمیای زنجان گستران,بورس,فلزات اساسی,3000000000.0,2752294.0,16350000000000.0,927.0,1402-09-15 20:35:42
سمان,تابلو,14:43:00,10950.0,11180.0,10950.0,11120.0,11110.0,1.74,1.65,12020.0,9840.0,1256889440.0,0,0,0,0,113106.0,79155.0,33951.0,105595.0,7511.0,91.0,36.0,1.0,41.0,1.0,صندوق س ثروت پویا-بخشی,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,200000000.0,1.0,2222000000000.0,,1402-09-15 20:35:42
اعتماد,تابلو,14:59:57,62490.0,62491.0,62490.0,62491.0,62491.0,0.09,0.09,68677.0,56191.0,2278936554070.0,0,0,0,0,36468426.0,15555307.0,20913119.0,7944852.0,28523574.0,1953.0,801.0,17.0,624.0,13.0,صندوق س.اعتماد آفرین پارسیان-د,صندوق قابل معامله,صندوق سرمایه گذاری قابل معامله,1000000000.0,1.0,62491000000000.0,,1402-09-15 20:35:42
