,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market,Adj Open,Adj High,Adj Low,Adj Close,Adj Final
446,51669,51669,51669,51669,51669,3084339,159364711791,777,آبین,کشت و صنعت آبشیرین,پایه زرد,8170,8170,8170,8170,8170
447,229000,232331,217000,232331,228730,3181917,727800472731,5118,زاگرس,پتروشیمی زاگرس,فرابورس,177479,180061,168179,180061,177270
448,159700,167500,154000,164000,162150,1029131,166868926690,750,شاملا,معدنی املاح ایران,بورس,21974,23048,21190,22566,22312
449,49433,49433,48079,49433,49369,19270754,951377454720,5528,وسدید,گروه صنعتی سدید,پایه زرد,6540,6540,6361,6540,6532
450,75567,75569,71170,75569,75180,9088846,683301183291,2656,شساخت,مهندسی و ساختمان صنایع نفت,پایه زرد,24024,24025,22626,24025,23901
451,41100,41400,40100,41400,41250,4746289,195791063110,3697,سغرب,سیمان غرب,بورس,32647,32885,31853,32885,32766
452,20580,22270,20580,22270,22210,84768024,1882962613350,12834,ونیکی,سرمایه گذاری ملی ایران,بورس,8959,9695,8959,9695,9669
453,43480,43650,41580,42800,43140,7654371,330172194110,4927,خشرق,الکتریک خودرو شرق,بورس,23400,23492,22378,23034,23217
454,44740,44740,40480,43400,44300,15627139,692348238430,7622,چافست,افست,بورس,20757,20757,18781,20135,20553
455,68500,72857,68500,71990,71715,9775815,701068096923,5489,کگهر,سنگ آهن گهرزمین,فرابورس,56679,60284,56679,59567,59339
456,50110,51000,50110,51000,50940,122227,6225872790,325,نگین,ص.س. زمین و ساختمان نگین شهرری,نامعلوم,50110,51000,50110,51000,50940
457,50000,51000,50000,51000,50900,72529,3692043510,58,نگین,ص.س. زمین و ساختمان نگین شهرری,نامعلوم,50000,51000,50000,51000,50900
458,51000,51000,50050,51000,50990,92535,4718407650,70,نگین,ص.س. زمین و ساختمان نگین شهرری,نامعلوم,51000,51000,50050,51000,50990
459,51000,51000,50990,51000,51000,302114,15407811500,66,نگین,ص.س. زمین و ساختمان نگین شهرری,نامعلوم,51000,51000,50990,51000,51000
460,51000,51000,51000,51000,51000,50670,2584170000,15,نگین,ص.س. زمین و ساختمان نگین شهرری,نامعلوم,51000,51000,51000,51000,51000
461,51000,51000,50100,51000,51000,583955,29780677460,120,نگین,ص.س. زمین و ساختمان نگین شهرری,نامعلوم,51000,51000,50100,51000,51000
462,51000,51000,51000,51000,51000,52778,2691678000,11,نگین,ص.س. زمین و ساختمان نگین شهرری,نامعلوم,51000,51000,51000,51000,51000
463,51120,53000,51000,51000,51000,76537,3903387000,14,نگین,ص.س. زمین و ساختمان نگین شهرری,نامعلوم,51120,53000,51000,51000,51000
464,51000,51000,50820,51000,51000,306678,15640535880,79,نگین,ص.س. زمین و ساختمان نگین شهرری,نامعلوم,51000,51000,50820,51000,51000
465,51000,51000,50610,51000,51000,305616,15585942000,62,نگین,ص.س. زمین و ساختمان نگین شهرری,نامعلوم,51000,51000,50610,51000,51000
466,51000,51000,50020,51000,50970,340338,17347584570,168,نگین,ص.س. زمین و ساختمان نگین شهرری,نامعلوم,51000,51000,50020,51000,50970
467,51000,51000,51000,51000,51000,128663,6561813000,23,نگین,ص.س. زمین و ساختمان نگین شهرری,نامعلوم,51000,51000,51000,51000,51000
468,51000,51000,50600,51000,50920,80397,4094124980,108,نگین,ص.س. زمین و ساختمان نگین شهرری,نامعلوم,51000,51000,50600,51000,50920
469,51000,51000,51000,51000,51000,24667,1258017000,36,نگین,ص.س. زمین و ساختمان نگین شهرری,نامعلوم,51000,51000,51000,51000,51000
470,51000,51000,51000,51000,51000,12949,660399000,34,نگین,ص.س. زمین و ساختمان نگین شهرری,نامعلوم,51000,51000,51000,51000,51000
471,51000,51000,50500,51000,50980,169860,8659800440,71,نگین,ص.س. زمین و ساختمان نگین شهرری,نامعلوم,51000,51000,50500,51000,50980
472,51000,51000,51000,51000,51000,100,5100000,1,نگین,ص.س. زمین و ساختمان نگین شهرری,نامعلوم,51000,51000,51000,51000,51000
473,52000,51000,51000,51000,51000,299952,15297552000,19,نگین,ص.س. زمین و ساختمان نگین شهرری,نامعلوم,52000,51000,51000,51000,51000
474,71880,72970,69500,72400,72020,6878607,495399595227,2049,غویتا,ویتانا,فرابورس,13539,13745,13091,13637,13566
475,21229,21229,20630,21229,21207,29895684,634006782903,5156,ارفع,شرکت آهن و فولاد ارفع,فرابورس,15081,15081,14656,15081,15066
476,10745,10745,10745,10745,10745,2725443,29284885035,543,خکاوه,سایپا دیزل,پایه زرد,10745,10745,10745,10745,10745
477,26270,26270,26270,26270,26270,5085169,133587389630,849,ملت,بیمه ملت,بورس,2302,2302,2302,2302,2302
478,79620,79620,79620,79620,78710,502367,39998460540,61,قشکر,شکرشاهرود,بورس,6464,6464,6464,6464,6390
479,58308,58308,56670,57790,57598,1125662,64835464744,800,حآسا,آسیا سیر ارس,فرابورس,27175,27175,26411,26933,26844
480,53030,53030,53030,53030,50510,832,44120960,1,شتران,پالایش نفت تهران,بورس,6818,6818,6818,6818,6494
481,17146,17146,16700,17146,17139,9097077,155912039680,1482,کقزوی,شیشه قزوین,پایه زرد,14409,14409,14034,14409,14403
482,242219,242219,235578,239700,237269,168270,40409560048,366,ساینا,صنایع بهداشتی ساینا,فرابورس,94962,94962,92358,93974,93021
483,10960,10960,10960,10960,10960,5830888,63906532480,759,واعتبار,سرمایه گذاری اعتبار ایران,بورس,3924,3924,3924,3924,3924
484,39000,39640,38000,39640,39360,1544474,60794504350,807,دلقما,دارویی لقمان,بورس,3492,3549,3403,3549,3524
485,18150,18160,18150,18160,18157,134035,2433693648,26,اوصتا,صندوق اندیشه ورزان صباتامین -د,پایه زرد,18150,18160,18150,18160,18157
486,174643,174643,160012,174643,174390,2404221,419272594094,5006,شراز,پالایش نفت شیراز,فرابورس,10603,10603,9714,10603,10587
487,116200,125120,114010,124800,122900,6412452,788088740880,3831,شکربن,کربن ایران,بورس,3482,3749,3416,3739,3682
488,9036,9036,9036,9036,8606,2440,22047840,2,کباده,تولید خاک نسوزاستقلال آباده,پایه زرد,2392,2392,2392,2392,2278
489,9036,9036,9036,9036,8606,2000,18072000,2,کباده,تولید خاک نسوزاستقلال آباده,پایه زرد,2392,2392,2392,2392,2278
490,9036,9036,9036,9036,8607,4278,38656008,4,کباده,تولید خاک نسوزاستقلال آباده,پایه زرد,2392,2392,2392,2392,2278
491,9037,9037,9037,9037,8607,1089,9841293,2,کباده,تولید خاک نسوزاستقلال آباده,پایه زرد,2392,2392,2392,2392,2278
492,9037,9037,9037,9037,8607,1300,11748100,2,کباده,تولید خاک نسوزاستقلال آباده,پایه زرد,2392,2392,2392,2392,2278
493,40050,40280,38370,40280,39650,6265811,248419051300,3693,دالبر,البرزدارو,بورس,8023,8069,7686,8069,7942
494,10108,10108,9649,9660,9917,30035245,297866045960,5327,نوین,بیمه نوین,فرابورس,5072,5072,4842,4848,4977
495,80000,82888,79010,82600,80026,33051354,2644982842321,10853,آگاس,صندوق س.هستی بخش آگاه-س,نامعلوم,81659,84607,80649,84313,81686
496,19882,19882,19882,19882,19118,48,954336,1,تفیرو,مهندسی فیروزا,پایه زرد,18329,18329,18329,18329,17624
497,16240,17900,16240,17850,16850,23262058,392009028370,5643,پردیس,سرمایه گذاری پردیس,بورس,3297,3635,3297,3624,3421
498,37750,37750,36720,37750,37572,19107260,717902013854,3339,بنو,بیمه تجارت نو,فرابورس,18739,18739,18227,18739,18650
499,51509,51509,51000,51509,51509,9664079,497785884726,1615,وهور,مدیریت انرژی امید  تابان هور,فرابورس,2860,2860,2832,2860,2860
500,17790,18650,16910,16980,17780,33895896,602569897950,12696,خوساز,محورسازان ایران خودرو,بورس,17591,18442,16721,16790,17581
501,500,500,500,500,500,355497966,177748983000,355238,اتکاسا,بیمه اتکایی سامان50%تادیه-پذیر,فرابورس,473,473,473,473,473
502,252900,256453,248900,252699,255556,1282331,327707968987,1575,واحیا,م .صنایع و معادن احیاء سپاهان,پایه زرد,12898,13079,12694,12887,13033
503,72530,76150,72530,76150,75910,7039214,534372858300,6046,فجام,جام دارو,بورس,8490,8913,8490,8913,8885
504,71500,75000,70000,74980,73860,4601290,339851045560,4631,وساخت,سرمایه گذاری ساختمان ایران,بورس,2446,2566,2395,2565,2527
505,79400,79400,75010,78970,77010,437059,33743753460,689,دارو,کارخانجات داروپخش,بورس,17696,17696,16717,17600,17163
506,197238,197238,190000,197237,197140,27285156,5379004345167,30515,آریا,پلیمر آریا ساسول,فرابورس,48600,48600,46816,48599,48576
507,130250,130250,130250,130250,130250,902071,117494747750,631,وشمال,س. چشم انداز توسعه شمال,پایه زرد,130250,130250,130250,130250,130250
508,11778,11778,11450,11600,11541,5954911,68727884085,163,سپر,صندوق س سپر سرمایه بیدار- ثابت,نامعلوم,11778,11778,11450,11600,11541
509,21850,21850,21200,21850,21670,49709718,1077057939590,15810,ورنا,سرمایه گذاری رنا(هلدینگ,بورس,14529,14529,14097,14529,14410
510,92009,94681,92009,94681,94167,1480534,139417602143,1833,قچار,فراوردههای غذایی وقند چهارمحال,فرابورس,14288,14703,14288,14703,14624
511,29554,29554,29554,29554,29554,5506018,162724855972,1246,کیسون,شرکت کیسون,پایه زرد,6860,6860,6860,6860,6860
512,122510,122510,119250,122510,122440,5348154,654837828410,2849,قنیشا,قند  نیشابور,بورس,8134,8134,7918,8134,8130
513,38200,40880,37200,40880,40040,62241909,2492166309150,11467,خبهمن,گروه بهمن,بورس,2719,2910,2648,2910,2850
514,45880,45880,45880,45880,45880,5711646,262050318480,2396,آسیا,بیمه آسیا,بورس,2957,2957,2957,2957,2957
515,43990,43990,41800,41800,42060,7275128,306004677610,3876,غشاذر,پگاه آذربایجان غربی,بورس,17981,17981,17086,17086,17192
516,42253,42253,41100,42253,42205,12861445,542817096616,5684,رنیک,جنرال مکانیک,فرابورس,16412,16412,15964,16412,16394
517,23170,23170,21160,22100,22900,67487239,1545795125500,13449,وسپه,سرمایه گذاری سپه,بورس,3906,3906,3567,3725,3860
518,29999,29999,29000,29999,29991,16299295,488839156437,5138,ولیز,لیزینگ ایران,بورس,8403,8403,8123,8403,8401
519,487620,487620,486000,487620,487620,231818,113038877790,1051,بکاب,صنایع جوشکاب یزد,بورس,23842,23842,23763,23842,23842
520,37560,37560,36000,37560,37260,24996179,931296850720,8870,شاراک,پتروشیمی شازند,بورس,24380,24380,23368,24380,24186
521,10570,10605,10482,10605,10582,304292,3219885724,20,گنجینه,صندوق س. گنجینه داریوش-د,پایه زرد,10517,10552,10429,10552,10529
522,96000,100124,96000,100124,99650,2209856,220212150130,1124,اوان,مبین وان کیش,فرابورس,42236,44051,42236,44051,43842
523,14200,14200,13880,14200,14140,183135305,2588628875160,36587,غگل,گلوکوزان,بورس,7800,7800,7625,7800,7767
524,18517,18517,18517,18517,18517,11259597,208493957649,1241,تشتاد,صنایع تولیدی اشتاد ایران,پایه زرد,18513,18513,18513,18513,18513
525,19110,19110,18100,18850,18580,36633539,680634073750,4521,وتوسم,سرمایه گذاری توسعه ملی,بورس,3594,3594,3404,3545,3494
526,9658,9658,9300,9658,9638,13215705,127370653561,1194,آرمان,بیمه آرمان,پایه زرد,8430,8430,8118,8430,8413
527,56500,57120,55000,57120,57050,2851143,162644361060,1331,آباد,توریستی ورفاهی آبادگران ایران,بورس,56431,57050,54933,57050,56980
528,24720,24720,24720,24720,24720,12668550,313166556000,2770,خمحرکه,نیرو محرکه,بورس,24112,24112,24112,24112,24112
529,66000,67290,64100,67290,66790,9722096,649378600610,8160,کبافق,معادن بافق,بورس,58427,59569,56745,59569,59126
530,48130,48130,46010,46140,47560,10921808,519397869820,3568,چدن,تولیدی چدن سازان,بورس,6682,6682,6387,6405,6603
531,22224,24000,22224,23890,22659,36297859,822456183472,3498,فوکا,فولاد کاویان,پایه زرد,19438,20992,19438,20896,19819
532,239010,242500,237707,242200,240606,689751,165958560742,1161,کاریس,صندوق س.سپند کاریزما-س,نامعلوم,15230,15453,15147,15434,15332
533,131001,142983,131001,142983,142463,2267069,322974126130,1199,دلر,داروسازی اکسیر,بورس,18144,19804,18144,19804,19732
534,22213,22330,22110,22319,22221,984668,21880492326,126,فیروزا,صندوق ارمغان فیروزه آسیا-ثابت,نامعلوم,22213,22330,22110,22319,22221
535,22319,22319,22188,22319,22258,176151,3920795407,55,فیروزا,صندوق ارمغان فیروزه آسیا-ثابت,نامعلوم,22319,22319,22188,22319,22258
536,90188,90188,86753,90188,89865,18455991,1658538597049,12530,فروی,ذوب روی اصفهان,فرابورس,26820,26820,25799,26820,26724
537,56328,56328,56328,56328,54535,354312,19957686336,57,کی بی سی,شرکت کی بی سی,فرابورس,28485,28485,28485,28485,27578
538,9280,9280,8400,9280,9260,105382040,975639594720,42673,ولپارس,لیزینگ پارسیان,بورس,8155,8155,7382,8155,8138
539,19840,19840,18280,19800,19820,18553627,367652281020,3490,ولصنم,لیزینگ صنعت ومعدن,بورس,7784,7784,7172,7768,7776
540,417310,417310,378580,417310,414570,981545,406923826890,3424,سصفها,سیمان اصفهان,بورس,158103,158103,143430,158103,157065
541,132040,132040,125760,131800,131700,14401702,1896644672680,13472,غنوش,نوش مازندران,بورس,45638,45638,43468,45555,45521
542,40510,40510,40510,40510,39070,323876,13120216760,88,قشهد,شهد,بورس,13833,13833,13833,13833,13341
543,178000,188270,178000,185000,182330,314732,57383812800,702,زپارس,ملی کشت و صنعت و دامپروری پارس,بورس,40938,43300,40938,42547,41933
544,31540,31540,31540,31540,31540,8946793,282181851220,2876,دزهراوی,داروسازی زهراوی,بورس,25127,25127,25127,25127,25127
545,60142,60142,58800,60142,60104,16957973,1019242830546,7533,مادیرا,صنایع مادیران,فرابورس,14632,14632,14305,14632,14622
546,123130,136090,123130,136090,133220,2890085,385020869340,3935,خلنت,لنت ترمزایران,بورس,17757,19626,17757,19626,19212
547,66627,66627,66627,66627,66411,283069,18860038263,346,شمواد,تولید مواداولیه الیاف مصنوعی,پایه زرد,61863,61863,61863,61863,61662
548,65144,65144,61350,65144,64326,3430183,220651412216,2196,بایکا,کارخانجات کابلسازی ایران,پایه زرد,65144,65144,61350,65144,64326
549,8972,9400,8972,9400,9378,101725,953976560,33,گوهرانح,ح . س. توسعه گوهران امید,فرابورس,8972,9400,8972,9400,9378
550,17800,17830,16190,17300,17360,35146954,610101830590,13509,خمهر,مهرکام پارس,بورس,5938,5948,5401,5771,5791
551,53870,53870,50720,51820,53040,61075575,3239552953550,25856,فخوز,فولاد  خوزستان,بورس,4450,4450,4190,4281,4381
552,31198,31354,31197,31198,31201,26274089,819765240717,1330,آکورد,صندوق س. آرمان آتی کوثر-د,پایه زرد,31198,31354,31197,31198,31201
553,61250,61380,55540,59700,58340,2685603,156687898900,2254,مداران,داده پردازی ایران,بورس,19346,19388,17543,18857,18427
554,37730,39200,37000,39200,38670,11694356,452220833490,4892,فرآور,فرآوری موادمعدنی ایران,بورس,35851,37248,35157,37248,36744
555,42000,44100,39900,43880,42500,4387448,186447639810,2035,دکیمی,کیمیدارو,بورس,34969,36718,33221,36534,35385
556,28330,28330,25650,28330,27440,19490255,534877636330,3887,خچرخش,چرخشگر,بورس,28076,28076,25420,28076,27194
557,16940,16940,16940,16940,16940,4182173,70846010620,10909,امین,تامین سرمایه امین,بورس,6110,6110,6110,6110,6110
558,81010,83000,77580,81900,79010,14176513,1120126899640,8451,فاسمین,کالسیمین,بورس,4726,4842,4526,4778,4609
559,78500,79089,72000,79089,77590,3726549,289144663327,3687,پلاست,کارخانجات تولیدی پلاستیران,پایه زرد,9721,9794,8916,9794,9609
560,26691,26691,25420,26691,26673,7778161,207468485258,1304,وثوق,سرمایه گذاری وثوق امین,پایه زرد,20729,20729,19742,20729,20715
561,21081,21081,21081,21081,20947,2157410,45480360210,841,آ س پ,آ.س.پ,فرابورس,20850,20850,20850,20850,20717
562,149230,149230,149230,149230,151460,87629,13076875670,77,بشهاب,لامپ پارس شهاب,بورس,31144,31144,31144,31144,31609
563,268010,278000,268010,268010,269460,2395520,645499453120,7614,سنیر,سیمان سفید نی ریز,بورس,108265,112300,108265,108265,108850
564,35350,37117,33700,36460,35130,10982077,385805673529,4808,دسانکو,داروسازی سبحان انکولوژی,فرابورس,20674,21707,19709,21323,20545
565,92090,92090,92090,92090,90323,790618,72808011620,187,غصینو,صنعتی مینو,فرابورس,35326,35326,35326,35326,34648
566,24780,24780,24780,24780,24780,79288941,1964779957980,14908,وغدیر,سرمایه گذاری غدیر(هلدینگ,بورس,18486,18486,18486,18486,18486
567,15895,15964,15895,15964,15949,2277452,36322782609,317,تصمیم,صندوق س با درآمد ثابت تصمیم,نامعلوم,15895,15964,15895,15964,15949
568,87000,89000,83000,86000,85660,5690750,487463120010,4256,غچین,کشت و صنعت چین چین,بورس,9464,9682,9029,9355,9318
569,106461,106461,102600,105000,105738,6669406,705210470283,8019,بپاس,بیمه پاسارگاد,فرابورس,17530,17530,16894,17289,17411
570,33010,34910,32900,34910,34193,12080124,413057279361,4341,ثالوند,سرمایه گذاری مسکن الوند,فرابورس,19562,20688,19496,20688,20263
571,20060,21990,20060,21840,20920,14183774,296741450180,5300,غالبر,لبنیات کالبر,بورس,19659,21550,19659,21403,20502
572,4830,4840,4380,4840,4830,1200873977,5796605801120,74218,وبصادر,بانک صادرات ایران,بورس,4794,4804,4347,4804,4794
573,50800,53420,50800,53420,53130,8844952,469936399070,4185,خزر,فنرسازی زر,بورس,11108,11681,11108,11681,11618
574,84368,84368,84368,84368,83856,193337,16311456016,220,ومشان,س. فنی و مهندسی مشانیر,پایه زرد,6452,6452,6452,6452,6413
575,74870,74870,73800,73851,74585,1229821,91726370753,708,پارتا,مجتمع صنعتی آرتاویل تایر,پایه زرد,12707,12707,12525,12534,12658
576,1620000,1620000,1620000,1620000,1620000,50,81000000,1,رویش,ص.س.جسورانه رویش لوتوس,نامعلوم,1620000,1620000,1620000,1620000,1620000
577,9992,10281,9705,9999,10203,168466110,1718881374844,27180,خصدرا,صنعتی دریایی ایران,پایه زرد,9992,10281,9705,9999,10203
578,62965,62965,62965,62965,62965,962894,60628620710,296,پخش,پخش البرز,فرابورس,14032,14032,14032,14032,14032
579,34900,35287,33800,35287,35190,4547917,160042751908,2206,دبالک,مواد اولیه دارویی البرز بالک,فرابورس,13048,13193,12637,13193,13156
580,24024,24024,24024,24024,22702,60983,1465055592,4237,غگیلا,شیرپاستوریزه پگاه گیلان,فرابورس,10603,10603,10603,10603,10019
581,53913,59587,53913,59470,57528,15265945,878223642359,7748,فولای,صنایع فولاد آلیاژی یزد,فرابورس,6049,6686,6049,6672,6455
582,23520,23520,22560,23520,23310,15076759,351436873650,5364,شلعاب,لعابیران,بورس,23014,23014,22075,23014,22809
583,70500,71500,65500,71000,69290,5233554,362627428260,2820,تپمپی,پمپ سازی ایران,بورس,17659,17909,16406,17784,17356
584,70990,73000,67070,71000,70190,7571855,531456553270,2287,تپمپی,پمپ سازی ایران,بورس,17782,18285,16800,17784,17581
585,225460,225460,204000,222000,217910,3555147,774684891950,9457,فمراد,آلومراد,بورس,31501,31501,28502,31017,30446
586,61983,61983,61983,61983,61983,1214749,75293787267,281,کپرور,فرآوری زغال سنگ پروده طبس,فرابورس,16120,16120,16120,16120,16120
587,74370,74371,72235,74371,74295,912265,67776600144,603,ثزاگرس,سرمایه گذاری توسعه عمران زاگرس,پایه زرد,74370,74371,72235,74371,74295
588,39710,39710,39010,39700,39690,45237995,1795579541850,13164,پارسان,گسترش نفت و گاز پارسیان,بورس,28343,28343,27843,28336,28329
589,22660,23750,22000,23000,22910,36932843,845997606790,5598,البرز,بیمه البرز,بورس,2242,2350,2177,2276,2267
590,151000,151000,150000,151000,149160,254313,38400144000,210,دپارس,پارس دارو,بورس,58959,58959,58568,58959,58240
591,61450,61450,59500,61450,61370,3408876,209187725260,2074,غاذر,کشت وصنعت پیاذر,بورس,27526,27526,26652,27526,27490
592,123000,128400,116190,126800,126650,7984358,1011251097190,7186,شپدیس,پتروشیمی پردیس,بورس,94748,98908,89502,97675,97560
593,176300,176320,172880,176320,176190,872092,153649543790,1685,سخاش,سیمان خاش,بورس,85107,85117,83456,85117,85054
594,43584,43584,43584,43584,43584,1109804,48369697536,282,فالوم,آلومتک,پایه زرد,23015,23015,23015,23015,23015
595,77587,77587,73069,77000,75175,207805,15621724649,251,گکیشح,ح.توریستی ورفاهی آبادگران کیش,نامعلوم,77587,77587,73069,77000,75175
596,7580,7642,7198,7642,7464,47246352,352668554366,4590,فبیرا,بسته بندی ایران,پایه زرد,7580,7642,7198,7642,7464
597,222750,222750,216700,222750,222600,2941157,654689004490,6513,کپارس,کاشی پارس,بورس,14083,14083,13700,14083,14073
598,16170,16170,16170,16170,15568,153601,2483728170,19,قیستو,شرکت قند بیستون,پایه زرد,5412,5412,5412,5412,5210
599,105900,105900,96960,105900,104490,20286622,2119735014820,4400,کساوه,صنایع کاشی و سرامیک سینا,بورس,82561,82561,75591,82561,81461
600,51188,51188,51188,51188,50297,166635,8529712380,135,غشوکو,شوکو پارس,پایه زرد,19028,19028,19028,19028,18697
601,123104,123104,114770,123000,120371,3123968,376035413269,2669,هجرت,پخش هجرت,فرابورس,26838,26838,25021,26815,26242
602,23000,25284,22876,25284,24096,56394542,1358895017949,11084,ثپردیس,سرمایه گذاری مسکن پردیس,فرابورس,15107,16607,15026,16607,15827
603,11566,11566,11566,11566,11566,116816247,1351096712802,15665,ذوب,سهامی ذوب آهن  اصفهان,فرابورس,9655,9655,9655,9655,9655
604,18220,18220,18220,18220,18220,4620429,84184216380,1005,ثنوسا,نوسازی وساختمان تهران,بورس,18220,18220,18220,18220,18220
605,17500,18220,17370,18220,18080,33107594,598547871570,6219,ثنوسا,نوسازی وساختمان تهران,بورس,17500,18220,17370,18220,18080
606,11840,12070,11820,12040,11920,23928326,285278623570,818,پارند,صندوق س. پارند پایدار سپهر,نامعلوم,11840,12070,11820,12040,11920
607,44000,44000,43120,43120,43400,1106400,48193748240,369,ساروم,سیمان ارومیه,بورس,22007,22007,21567,21567,21707
608,11001,11001,10500,11001,10988,107432648,1180522503373,10823,تلیسه,دامداری تلیسه نمونه,فرابورس,9824,9824,9376,9824,9812
609,149650,149717,142973,149717,148883,5071709,755091309799,8499,کمرجان,بازرگانی و تولیدی مرجان کار,فرابورس,9384,9389,8966,9389,9336
610,4152,4152,4152,4152,4073,1829370,7595544240,211,فسا,پتروشیمی فسا,پایه زرد,4123,4123,4123,4123,4044
611,80000,84000,76300,78090,78690,14030106,1104010063510,12489,ستران,سیمان تهران,بورس,6799,7139,6484,6636,6687
612,44440,46100,44440,46100,45980,8213089,377613390210,4868,فسازان,غلتک سازان سپاهان,بورس,9065,9403,9065,9403,9379
613,71000,73690,70500,73690,72300,3346626,241957332640,2073,فجر,فولاد امیرکبیرکاشان,بورس,5857,6079,5816,6079,5964
614,19200,19200,19200,19200,17486,2887856,55446835200,243,غفارس,شیر پاستوریزه پگاه فارس,فرابورس,18750,18750,18750,18750,17076
615,96818,107008,96818,106500,101800,14069268,1432254963470,10583,بکهنوج,تولید برق ماهتاب کهنوج,فرابورس,3818,4220,3818,4200,4014
616,37005,37900,36420,37550,37187,13185767,490333773923,26116,کزغال,زغال سنگ پروده طبس,فرابورس,14915,15276,14679,15135,14988
617,5290,5769,5152,5449,5531,30573058,169111984048,6759,تنوینح,ح . تامین سرمایه نوین,بورس,5290,5769,5152,5449,5531
618,61690,62650,60020,62640,62310,3714101,231417660530,3076,شوینده,مدیریت صنعت شوینده ت.ص.بهشهر,بورس,51680,52485,50281,52476,52200
619,30790,30790,30790,30790,30790,3728194,114791093260,454,حتاید,تایدواترخاورمیانه,بورس,3984,3984,3984,3984,3984
620,30122,35000,29550,35000,31835,5362383,170710600970,3554,غمینو,شرکت صنایع غذایی مینو شرق,فرابورس,10158,11803,9965,11803,10735
621,8880,8880,8880,8880,8880,3167097,28123821360,178,وتعاون,بیمه  تعاون,پایه زرد,3359,3359,3359,3359,3359
622,130120,130120,126010,130120,129730,2303834,298878143280,1994,غمهرا,تولیدی مهرام,بورس,13465,13465,13039,13465,13424
623,67248,67248,67248,67248,65134,265369,17845534512,105,زکشت,کشاورزی مکانیزه اصفهان کشت,فرابورس,30851,30851,30851,30851,29881
624,50410,50410,49990,50410,50410,212396096,10706346117620,73361,شپنا,پالایش نفت اصفهان,بورس,8263,8263,8194,8263,8263
625,13470,13494,12800,13494,13330,10934555,145756479389,1949,وایرا,سرمایه گذاری صنایع ایران,پایه زرد,4911,4919,4666,4919,4860
626,14610,14610,14000,14070,14580,143759841,2096000604650,14715,وپاسار,بانک  پاسارگاد,بورس,2865,2865,2745,2759,2859
627,72130,72130,72130,72130,72130,843917,60871733210,215,پسهند,صنایع لاستیکی سهند,بورس,56344,56344,56344,56344,56344
628,9500,9820,9410,9820,9760,63979986,624134551420,8149,خریخت,صنایع ریخته گری ایران,بورس,5425,5607,5373,5607,5573
629,41148,41148,39950,41148,40815,6707844,273782428175,4449,ثقزوی,شرکت عمران و سازندگی قزوین,پایه زرد,41148,41148,39950,41148,40815
630,64000,67200,62000,63997,64298,10553496,678568535208,7892,درهآور,دارویی ره آورد تامین,فرابورس,37322,39189,36156,37321,37496
631,29774,29774,29774,29774,29774,1763129,52495402846,523,حسیر,ریل سیر کوثر,فرابورس,14443,14443,14443,14443,14443
632,115990,115990,108200,112000,112441,1745108,196221926686,2704,غگلپا,شیر پاستوریزه پگاه گلپایگان,فرابورس,46919,46919,43767,45305,45483
633,37434,37434,37434,37434,37427,1614475,60436257150,294,ثعمرا,عمران و توسعه شاهد,فرابورس,35555,35555,35555,35555,35548
634,52561,52561,50060,52561,52360,8453846,442642213871,2925,بمیلا,توسعه سرمایه گذاری میلاد پارس,پایه زرد,18433,18433,17556,18433,18363
635,23610,25600,23610,25290,24190,54543273,1319483750950,10667,کچاد,معدنی وصنعتی چادرملو,بورس,3812,4133,3812,4083,3905
636,20000,20000,19000,19000,19321,86481012,1670892008004,23046,غپینو,پارس مینو,بورس,12736,12736,12099,12099,12304
637,200000,200000,200000,200000,200000,351550,70310000000,26,ویسرو,ص.ج.سرو رشد پایداریکم 50%تادیه,نامعلوم,500000,500000,500000,500000,500000
638,200000,200000,200000,200000,200000,490270,98054000000,34,ویسرو,ص.ج.سرو رشد پایداریکم 50%تادیه,نامعلوم,500000,500000,500000,500000,500000
639,200000,200000,200000,200000,200000,426120,85224000000,24,ویسرو,ص.ج.سرو رشد پایداریکم 50%تادیه,نامعلوم,500000,500000,500000,500000,500000
640,200000,200000,200000,200000,200000,12060,2412000000,3,ویسرو,ص.ج.سرو رشد پایداریکم 50%تادیه,نامعلوم,500000,500000,500000,500000,500000
641,12490,13110,11870,13110,12630,78689924,993982253260,10467,کسرام,پارس سرام,بورس,12490,13110,11870,13110,12630
642,15750,16279,14900,16279,16023,104677355,1677275820570,11599,ثتران,سرمایه گذاری مسکن تهران,فرابورس,10832,11196,10248,11196,11020
643,70290,70430,68100,70430,70300,1934461,135993438950,1198,درازک,دارویی رازک,بورس,17392,17427,16850,17427,17395
644,24650,24650,23216,24210,23909,184238045,4404927972047,16474,سامان,بانک سامان,پایه زرد,4181,4181,3938,4106,4055
645,32290,32290,31380,32290,32260,267565669,8630808555060,34717,اخابر,مخابرات ایران,بورس,30564,30564,29703,30564,30536
646,33630,33630,32300,33630,33500,8051805,269719439560,3516,ختراک,ریخته گری تراکتورسازی ایران,بورس,3044,3044,2924,3044,3032
647,45240,45240,45240,45240,45240,6952300,314522052000,896,خودکفا,اقتصادی و خودکفایی آزادگان,پایه زرد,24385,24385,24385,24385,24385
648,101000,105530,101000,105530,105270,1489121,156758130940,1274,جم پیلن,پلی پروپیلن جم - جم پیلن,بورس,68484,71555,68484,71555,71379
